date,open,high,low,close,volume,adj_close
2007-05-22,3.4168264865875244,4.054999828338623,4.0625,4.000357151031494,572409600,4.017499923706055
2007-05-23,3.3972668647766113,4.03178596496582,4.107142925262451,4.021070957183838,911374800,4.072143077850342
2007-05-24,3.3310599327087402,3.953213930130005,4.087856769561768,3.941786050796509,887362000,4.028929233551025
2007-05-25,3.4192347526550293,4.057857036590576,4.063570976257324,3.982142925262451,632959600,4.0
2007-05-29,3.4412028789520264,4.083929061889648,4.102142810821533,4.0246429443359375,645694000,4.087500095367432
2007-05-30,3.574216842651367,4.241786003112793,4.24571418762207,4.054643154144287,1478444800,4.0821428298950195
2007-05-31,3.647043466567993,4.328214168548584,4.363214015960693,4.269286155700684,1297066400,4.288214206695557
2007-06-01,3.563081741333008,4.228570938110352,4.328214168548584,4.224643230438232,885262000,4.324999809265137
2007-06-04,3.6512575149536133,4.333213806152344,4.347499847412109,4.210713863372803,886673200,4.236785888671875
2007-06-05,3.6915807723999023,4.381071090698242,4.381785869598389,4.3035712242126465,920785600,4.336071014404297
2007-06-06,3.7207703590393066,4.415713787078857,4.430356979370117,4.3553571701049805,1112241200,4.367856979370117
2007-06-07,3.7337121963500977,4.431070804595947,4.557499885559082,4.3996429443359375,1915079600,4.463929176330566
2007-06-08,3.746351480484009,4.446071147918701,4.493928909301758,4.367499828338623,1241682400,4.493570804595947
2007-06-11,3.6169497966766357,4.292500019073486,4.505356788635254,4.269286155700684,1874258400,4.5
2007-06-12,3.622666835784912,4.299285888671875,4.346786022186279,4.2253570556640625,1426566400,4.262499809265137
2007-06-13,3.5359973907470703,4.1964287757873535,4.328214168548584,4.121428966522217,1721353200,4.326786041259766
2007-06-14,3.5736148357391357,4.2410712242126465,4.26607084274292,4.1578569412231445,973266000,4.185713768005371
2007-06-15,3.6262779235839844,4.3035712242126465,4.309642791748047,4.28071403503418,811218800,4.307857036590576
2007-06-18,3.764409303665161,4.46750020980835,4.470714092254639,4.376429080963135,910604800,4.402856826782227
2007-06-19,3.721374750137329,4.416429042816162,4.4646430015563965,4.38964319229126,943026000,4.453214168548584
2007-06-20,3.6578760147094727,4.341071128845215,4.45214319229126,4.339285850524902,897512000,4.423929214477539
2007-06-21,3.7285969257354736,4.425000190734863,4.438929080963135,4.311429023742676,867045200,4.346428871154785
2007-06-22,3.7015132904052734,4.392857074737549,4.444643020629883,4.37071418762207,631876000,4.423213958740234
2007-06-25,3.6816518306732178,4.369286060333252,4.46750020980835,4.32357120513916,965403600,4.435357093811035
2007-06-26,3.6006991863250732,4.273213863372803,4.4285712242126465,4.239999771118164,1345005200,4.427856922149658
2007-06-27,3.6681082248687744,4.353213787078857,4.3585710525512695,4.259285926818848,974696800,4.307499885559082
2007-06-28,3.6280839443206787,4.305714130401611,4.374642848968506,4.285714149475098,838143600,4.369999885559082
2007-06-29,3.6726226806640625,4.3585710525512695,4.4285712242126465,4.324643135070801,1137841600,4.3560709953308105
2007-07-02,3.649148941040039,4.330714225769043,4.36035680770874,4.260714054107666,994862400,4.323214054107666
2007-07-03,3.827002763748169,4.541786193847656,4.550000190734863,4.339285850524902,1162481600,4.357142925262451
2007-07-05,3.994925022125244,4.7410712242126465,4.748929023742676,4.596070766448975,1453051600,4.599999904632568
2007-07-06,3.981384754180908,4.724999904632568,4.762143135070801,4.6571431159973145,874694800,4.754642963409424
2007-07-09,3.9220995903015137,4.6546430587768555,4.746428966522217,4.6135711669921875,995820000,4.7278571128845215
2007-07-10,3.9828875064849854,4.726786136627197,4.8035712242126465,4.6003570556640625,1255007600,4.6028571128845215
2007-07-11,3.9840919971466064,4.728213787078857,4.775000095367432,4.689642906188965,821772000,4.716785907745361
2007-07-12,4.0346479415893555,4.788214206695557,4.794285774230957,4.728213787078857,704608800,4.7803568840026855
2007-07-13,4.144790172576904,4.918929100036621,4.923213958740234,4.804286003112793,907606000,4.822500228881836
2007-07-16,4.1559247970581055,4.932143211364746,4.99928617477417,4.910714149475098,936112800,4.942500114440918
2007-07-17,4.180299758911133,4.961071014404297,4.985713958740234,4.910714149475098,709959600,4.939286231994629
2007-07-18,4.156527519226074,4.932857036590576,4.944285869598389,4.8585710525512695,756856800,4.935357093811035
2007-07-19,4.213104248046875,5.0,5.028929233551025,4.987500190734863,732891600,5.010714054107666
2007-07-20,4.325954437255859,5.1339287757873535,5.149285793304443,5.0,1167773600,5.058928966522217
2007-07-23,4.324450492858887,5.132143020629883,5.186429023742676,5.033214092254639,1036490000,5.118214130401611
2007-07-24,4.059325218200684,4.817500114440918,5.035714149475098,4.791070938110352,1795292800,4.960000038146973
2007-07-25,4.130647659301758,4.9021430015563965,4.941429138183594,4.8214287757873535,1496182800,4.9053568840026855
2007-07-26,4.393664836883545,5.214285850524902,5.3035712242126465,4.8914289474487305,2186629200,5.211071014404297
2007-07-27,4.328963756561279,5.137499809265137,5.318571090698242,5.135000228881836,1161098400,5.221070766448975
2007-07-30,4.256137847900391,5.0510711669921875,5.194643020629883,4.98464298248291,1106988400,5.1546430587768555
2007-07-31,3.965132713317871,4.705714225769043,5.12428617477417,4.697143077850342,1762392800,5.1060709953308105
2007-08-01,4.062636375427246,4.8214287757873535,4.835000038146973,4.56321382522583,1750156800,4.772857189178467
2007-08-02,4.1074748039245605,4.874642848968506,4.8914289474487305,4.791070938110352,852644800,4.880356788635254
2007-08-03,3.967841148376465,4.708929061889648,4.8553571701049805,4.6964287757873535,679187600,4.830714225769043
2007-08-06,4.070160865783691,4.830357074737549,4.831070899963379,4.5821428298950195,925170400,4.746428966522217
2007-08-07,4.063538551330566,4.822500228881836,4.901429176330566,4.736785888671875,949936400,4.819285869598389
2007-08-08,4.03284215927124,4.786070823669434,4.887856960296631,4.714285850524902,808096800,4.884285926818848
2007-08-09,3.803529977798462,4.5139288902282715,4.75,4.46750020980835,1125395600,4.682499885559082
2007-08-10,3.7617008686065674,4.464285850524902,4.5625,4.29642915725708,1410749200,4.3971428871154785
2007-08-13,3.845660924911499,4.563929080963135,4.619643211364746,4.517857074737549,752911600,4.582857131958008
2007-08-14,3.7325096130371094,4.429643154144287,4.5821428298950195,4.418213844299316,739006800,4.581786155700684
2007-08-15,3.6082229614257812,4.2821431159973145,4.459286212921143,4.273213863372803,992852000,4.383571147918701
2007-08-16,3.5224545001983643,4.180356979370117,4.232142925262451,3.98642897605896,1866690000,4.178928852081299
2007-08-17,3.673225164413452,4.359285831451416,4.410714149475098,4.279285907745361,1195062400,4.357500076293945
2007-08-20,3.6780385971069336,4.364999771118164,4.4464287757873535,4.3035712242126465,803317200,4.427143096923828
2007-08-21,3.8390400409698486,4.556070804595947,4.605713844299316,4.3214287757873535,1303047200,4.364643096923828
2007-08-22,3.9877028465270996,4.732500076293945,4.7410712242126465,4.6546430587768555,1061765600,4.686429023742676
2007-08-23,3.944365978240967,4.681070804595947,4.762143135070801,4.634285926818848,866838000,4.753213882446289
2007-08-24,4.0716633796691895,4.8321428298950195,4.8346428871154785,4.63607120513916,911834000,4.661786079406738
2007-08-27,3.979877471923828,4.723214149475098,4.809286117553711,4.7178568840026855,707439600,4.7639288902282715
2007-08-28,3.8164706230163574,4.529285907745361,4.728929042816162,4.522500038146973,1179365600,4.678214073181152
2007-08-29,4.03494930267334,4.788570880889893,4.792142868041992,4.626429080963135,1166860800,4.638570785522461
2007-08-30,4.100252151489258,4.8660712242126465,4.9375,4.724999904632568,1435582400,4.738214015960693
2007-08-31,4.167361736297607,4.945713996887207,4.987500190734863,4.90749979019165,876887200,4.981785774230957
2007-09-04,4.338292121887207,5.148571014404297,5.2046427726745605,4.994286060333252,1316842800,4.997857093811035
2007-09-05,4.115600109100342,4.884285926818848,5.208570957183838,4.860713958740234,2328222400,5.177499771118164
2007-09-06,4.062937259674072,4.821785926818848,4.913214206695557,4.739643096923828,1901261600,4.841429233551025
2007-09-07,3.9654335975646973,4.706070899963379,4.724999904632568,4.642857074737549,1430576000,4.7146430015563965
2007-09-10,4.114096164703369,4.882500171661377,4.929999828338623,4.783928871154785,1487838800,4.892499923706055
2007-09-11,4.077381610870361,4.838929176330566,4.939286231994629,4.776785850524902,971885600,4.925000190734863
2007-09-12,4.1183085441589355,4.887499809265137,4.978570938110352,4.848214149475098,1022770000,4.856785774230957
2007-09-13,4.128841400146484,4.900000095367432,4.964285850524902,4.880356788635254,656163200,4.958213806152344
2007-09-14,4.177292346954346,4.957499980926514,4.963571071624756,4.864285945892334,607320000,4.877500057220459
2007-09-17,4.165255546569824,4.943213939666748,5.021070957183838,4.914286136627197,793371600,4.963929176330566
2007-09-18,4.240789890289307,5.0328569412231445,5.101786136627197,4.922500133514404,1064089600,4.966429233551025
2007-09-19,4.236274242401123,5.027500152587891,5.112856864929199,4.978570938110352,1026880400,5.1078572273254395
2007-09-20,4.2224321365356445,5.01107120513916,5.063929080963135,4.975714206695557,691840800,5.005356788635254
2007-09-21,4.3379926681518555,5.148213863372803,5.166070938110352,5.01107120513916,1138880400,5.040713787078857
2007-09-24,4.462277889251709,5.295713901519775,5.351786136627197,5.237500190734863,1052161600,5.240356922149658
2007-09-25,4.60973596572876,5.470714092254639,5.472143173217773,5.243570804595947,1192550800,5.244286060333252
2007-09-26,4.597399711608887,5.456070899963379,5.535714149475098,5.401785850524902,975268000,5.516786098480225
2007-09-27,4.6494622230529785,5.517857074737549,5.518570899963379,5.440000057220459,658198800,5.491786003112793
2007-09-28,4.61846399307251,5.4810709953308105,5.521429061889648,5.455357074737549,615101200,5.480000019073486
2007-10-01,4.704833507537842,5.583570957183838,5.621786117553711,5.461785793304443,837068400,5.522500038146973
2007-10-02,4.768333435058594,5.658928871154785,5.663928985595703,5.567500114440918,792069600,5.591071128845215
2007-10-03,4.75238037109375,5.639999866485596,5.684999942779541,5.607500076293945,692518400,5.635000228881836
2007-10-04,4.701823711395264,5.579999923706055,5.645713806152344,5.482142925262451,656958400,5.642857074737549
2007-10-05,4.858611583709717,5.76607084274292,5.770713806152344,5.632143020629883,943471200,5.656071186065674
2007-10-08,5.053019046783447,5.996786117553711,5.996786117553711,5.820356845855713,835928800,5.838929176330566
2007-10-09,5.051511287689209,5.994999885559082,6.1110711097717285,5.95285701751709,1104286400,6.07857084274292
2007-10-10,5.019312381744385,5.956786155700684,5.99571418762207,5.914286136627197,667590000,5.98392915725708
2007-10-11,4.882084369659424,5.793929100036621,6.138570785522461,5.471786022186279,1643992000,6.053214073181152
2007-10-12,5.03315544128418,5.973214149475098,5.974286079406738,5.778571128845215,988176000,5.821785926818848
2007-10-15,5.025028705596924,5.963571071624756,6.056070804595947,5.839285850524902,1077930000,5.99928617477417
2007-10-16,5.103272438049316,6.056428909301758,6.07785701751709,5.898213863372803,1067830400,5.912143230438232
2007-10-17,5.198668956756592,6.169642925262451,6.179999828338623,6.042142868041992,1127613200,6.167500019073486
2007-10-18,5.221240997314453,6.1964287757873535,6.221070766448975,6.10892915725708,823676000,6.125
2007-10-19,5.128551959991455,6.086429119110107,6.236785888671875,6.0714287757873535,1291780000,6.2228569984436035
2007-10-22,5.247118949890137,6.227142810821533,6.246428966522217,6.070000171661377,1649499600,6.083929061889648
2007-10-23,5.602222442626953,6.648571014404297,6.735713958740234,6.5271430015563965,1795164000,6.734285831451416
2007-10-24,5.595302581787109,6.64035701751709,6.686070919036865,6.401429176330566,1288481600,6.63607120513916
2007-10-25,5.500506401062012,6.527856826782227,6.639286041259766,6.487856864929199,973602000,6.602499961853027
2007-10-26,5.558287143707275,6.596428871154785,6.620357036590576,6.531428813934326,706876800,6.617499828338623
2007-10-29,5.570023536682129,6.61035680770874,6.663928985595703,6.596428871154785,540554000,6.623213768005371
2007-10-30,5.627500534057617,6.6785712242126465,6.763214111328125,6.597499847412109,939414000,6.649285793304443
2007-10-31,5.716277122497559,6.783928871154785,6.789999961853027,6.6053571701049805,833310800,6.701070785522461
2007-11-01,5.640744686126709,6.694285869598389,6.789286136627197,6.4285712242126465,805036400,6.735713958740234
2007-11-02,5.653683185577393,6.7096428871154785,6.765714168548584,6.553214073181152,1002114400,6.757500171661377
2007-11-05,5.602826118469238,6.649285793304443,6.748570919036865,6.579999923706055,804176800,6.617499828338623
2007-11-06,5.771651744842529,6.849643230438232,6.857142925262451,6.616786003112793,954727200,6.680356979370117
2007-11-07,5.606437683105469,6.653571128845215,6.881429195404053,6.647500038146973,994327600,6.807499885559082
2007-11-08,5.280523300170898,6.266786098480225,6.675000190734863,5.991786003112793,1890378000,6.666786193847656
2007-11-09,4.976578235626221,5.906071186065674,6.25428581237793,5.900356769561768,1526380800,6.112500190734863
2007-11-12,4.627191543579102,5.491428852081299,5.989285945892334,5.379642963409424,1769065200,5.902856826782227
2007-11-13,5.114708423614502,6.070000171661377,6.106429100036621,5.491428852081299,1739446800,5.744643211364746
2007-11-14,4.998847961425781,5.932499885559082,6.341785907745361,5.8478569984436035,1449168000,6.32714319229126
2007-11-15,4.94437837600708,5.867856979370117,6.056786060333252,5.724999904632568,1487410400,5.942500114440918
2007-11-16,5.007275581359863,5.942500114440918,5.965000152587891,5.690357208251953,1383494000,5.903571128845215
2007-11-19,4.933844566345215,5.8553571701049805,6.007143020629883,5.789286136627197,1154428800,5.932143211364746
2007-11-20,5.081303119659424,6.0303568840026855,6.135356903076172,5.840356826782227,1543642800,5.916786193847656
2007-11-21,5.069566249847412,6.0164289474487305,6.1553568840026855,5.881071090698242,1217809600,5.92285680770874
2007-11-23,5.162255764007568,6.126429080963135,6.1446428298950195,6.0625,465757600,6.142857074737549
2007-11-26,5.192349433898926,6.162143230438232,6.331070899963379,6.1553568840026855,1305754800,6.199643135070801
2007-11-27,5.2606611251831055,6.243214130401611,6.278213977813721,6.071785926818848,1317030400,6.257856845855713
2007-11-28,5.4234700202941895,6.436429023742676,6.449999809265137,6.262499809265137,1150912000,6.315000057220459
2007-11-29,5.5459489822387695,6.581786155700684,6.613214015960693,6.398213863372803,1050926800,6.408214092254639
2007-11-30,5.483656883239746,6.507856845855713,6.70357084274292,6.4178571701049805,1187802000,6.690713882446289
2007-12-03,5.382540225982666,6.387856960296631,6.5764288902282715,6.346428871154785,961469600,6.494999885559082
2007-12-04,5.411130428314209,6.421785831451416,6.460713863372803,6.321071147918701,773799600,6.326786041259766
2007-12-05,5.582362651824951,6.625,6.642857074737549,6.51464319229126,892402000,6.53178596496582
2007-12-06,5.716277122497559,6.783928871154785,6.789286136627197,6.6471428871154785,899810800,6.6496429443359375
2007-12-07,5.847185134887695,6.939286231994629,6.963929176330566,6.715713977813721,1066066400,6.804999828338623
2007-12-10,5.844475746154785,6.936070919036865,6.987856864929199,6.881785869598389,722377600,6.913928985595703
2007-12-11,5.673847198486328,6.7335710525512695,7.0296430587768555,6.692500114440918,1110925200,6.955357074737549
2007-12-12,5.74366569519043,6.816429138183594,6.945713996887207,6.634285926818848,1225660800,6.908570766448975
2007-12-13,5.772855281829834,6.851070880889893,6.861429214477539,6.707857131958008,864617600,6.792500019073486
2007-12-14,5.729519367218018,6.799643039703369,6.900000095367432,6.769286155700684,674312800,6.798929214477539
2007-12-17,5.549259185791016,6.585713863372803,6.880356788635254,6.534999847412109,1024693600,6.811429023742676
2007-12-18,5.506525039672852,6.534999847412109,6.690357208251953,6.378571033477783,1222603200,6.661428928375244
2007-12-19,5.510739326477051,6.539999961853027,6.59428596496582,6.460713863372803,827478400,6.534999847412109
2007-12-20,5.633822441101074,6.686070919036865,6.708213806152344,6.547500133514404,774057200,6.622499942779541
2007-12-21,5.83544921875,6.925356864929199,6.925356864929199,6.78178596496582,993960800,6.789999961853027
2007-12-24,5.982608795166016,7.099999904632568,7.118928909301758,6.956786155700684,480202800,6.965356826782227
2007-12-26,5.98712158203125,7.1053571701049805,7.177143096923828,7.029285907745361,703732400,7.107500076293945
2007-12-27,5.9756879806518555,7.091785907745361,7.248570919036865,7.064286231994629,795527600,7.1053571701049805
2007-12-28,6.013603687286377,7.136785984039307,7.19857120513916,7.031428813934326,699647200,7.163928985595703
2007-12-31,5.960938453674316,7.074285984039307,7.160714149475098,7.0625,539333200,7.125
2008-01-02,5.863434791564941,6.958570957183838,7.1521430015563965,6.876786231994629,1079178800,7.116786003112793
2008-01-03,5.866145133972168,6.961785793304443,7.049643039703369,6.881785869598389,842066400,6.978929042816162
2008-01-04,5.418351650238037,6.430356979370117,6.892857074737549,6.3889288902282715,1455832000,6.837500095367432
2008-01-07,5.345827579498291,6.34428596496582,6.557143211364746,6.0796427726745605,2072193200,6.473214149475098
2008-01-08,5.153529167175293,6.1160712242126465,6.5164289474487305,6.099999904632568,1523816000,6.433570861816406
2008-01-09,5.398792266845703,6.4071431159973145,6.410714149475098,6.010714054107666,1813882000,6.117856979370117
2008-01-10,5.357264041900635,6.3578572273254395,6.464285850524902,6.26464319229126,1482975200,6.3421430587768555
2008-01-11,5.196862697601318,6.167500019073486,6.351786136627197,6.0714287757873535,1232285600,6.285714149475098
2008-01-14,5.380133628845215,6.385000228881836,6.4078569412231445,6.256071090698242,1100450400,6.340000152587891
2008-01-15,5.08702278137207,6.037143230438232,6.400713920593262,5.880713939666748,2343278000,6.347143173217773
2008-01-16,4.804141044616699,5.7014288902282715,6.036070823669434,5.596428871154785,2213845200,5.901071071624756
2008-01-17,4.84175968170166,5.746070861816406,5.90571403503418,5.6578569412231445,1757859600,5.768214225769043
2008-01-18,4.855903148651123,5.762856960296631,5.919642925262451,5.700356960296631,1724343600,5.775356769561768
2008-01-22,4.683767318725586,5.558570861816406,5.713571071624756,5.214285850524902,2434754000,5.2878570556640625
